STATE/UT,DISTRICT,TEHSIL/BLOCK ,VILLAGE NAME,SITE NAME,latitude,longitude,WELL SITE TYPE,water_level
Rajasthan,Bhilwara,Mandal,Shivpur,Shivpur_Piezometer,25.693,74.127,Tube Well,15.65
Rajasthan,Bhilwara,Mandalgarh,Bigod,Bigod,25.244,75.03,Dug Well,1.45
Rajasthan,Bhilwara,Mandalgarh,Ladpura,Ladpura,25.154,75.121,Dug Well,4
Rajasthan,Bhilwara,Mandalgarh,Mandalgarh,"Mandalgarh_Piezom
eter",25.214,75.06,Tube Well,8.4
Rajasthan,Bhilwara,Mandalgarh,Mandalgarh,Mandalgarh1,25.183,75.094,Dug Well,9.7
Rajasthan,Bhilwara,Mandalgarh,Ramnagar,"Ramnagar_Piezomet
er",25.283,75.002,Tube Well,13.7
Rajasthan,Bhilwara,Raipur,Dangri,Dangri,25.25,74.049,Tube Well,17.8
Rajasthan,Bhilwara,Raipur,Devaria,Devaria,25.283,74.158,Dug Well,23.4
Rajasthan,Bhilwara,Raipur,Nangpura,Nangpura,25.454,74.188,Dug Well,20.68
Rajasthan,Bhilwara,Raipur,Pitakhera,Pitakhera,25.385,74.108,Dug Well,13.5
Rajasthan,Bhilwara,Raipur,Raipur,Raipur,25.404,74.161,Dug Well,6.4
Rajasthan,Bhilwara,Raipur,Thala,Thala_Piezometer,25.443,74.2,Tube Well,14.3
Rajasthan,Bhilwara,Sahara,Galodiya,Galodiya,25.195,74.294,Dug Well,18.1
Rajasthan,Bhilwara,Sahara,Gangapur,Gangapur1,25.217,74.26,Dug Well,10.48
Rajasthan,Bhilwara,Sahara,Mahendragarh,Mahendragarh,25.261,74.368,Tube Well,8.6
Rajasthan,Bhilwara,Sahara,Salera,Salera,25.204,74.156,Tube Well,8.4
Rajasthan,Bhilwara,Shahpura,Bhojpur,Bhojpur_Piezometer,25.45,74.857,Tube Well,1.05
Rajasthan,Bhilwara,Shahpura,Devariya,Devariya,25.802,74.875,Tube Well,4.7
Rajasthan,Bhilwara,Shahpura,Dhikola,Dhikola_Piezometer,25.565,74.824,Tube Well,3.5
Rajasthan,Bhilwara,Shahpura,Kanchan-Kala,Kanchan-Kala,25.756,74.906,Dug Well,3.2
,,NAME,,,,,,LEVEL
,,,,,,,,(mbgl)
Rajasthan,Bhilwara,Shahpura,Rahad,Rahad,25.698,74.986,Tube Well,2.05
Rajasthan,Bhilwara,Shahpura,Sopura,Sopura,25.604,74.9,Dug Well,4.28
Rajasthan,Bhilwara,Shahpura,Taswaria Khurd,Taswaria Khurd,25.561,74.8,Dug Well,8.75
Rajasthan,Bhilwara,Suwana,Hamirgarh,Hamirgarh,25.181,74.63,Dug Well,10.69
Rajasthan,Bhilwara,Suwana,Karoi Kalan,Karoi Kalan,25.223,74.425,Dug Well,9.4
Rajasthan,Bhilwara,Suwana,Kodukota,Kodukota,25.371,74.775,Dug Well,4.15
Rajasthan,Bhilwara,Suwana,Mandapia Rs,Mandapia Rs,25.269,74.638,Dug Well,4.25
Rajasthan,Bhilwara,Suwana,Mci (Pur),Mci (Pur),25.3,74.539,Tube Well,4.4
Rajasthan,Bhilwara,Suwana,Sethoriya,Sethoriya,25.192,74.436,Tube Well,17.9
Rajasthan,Bhilwara,Suwana,Suwana,Suwana1,25.35,74.7,Dug Well,4.1
Rajasthan,Bikaner,Bikaner,Deshnokh,Deshnokh,27.8,73.35,Tube Well,117.9
Rajasthan,Bikaner,Bikaner,Dhirera,Dhirera_Piezometer,28.217,73.633,Tube Well,52.1
Rajasthan,Bikaner,Bikaner,Karmisar,Karmisar,27.959,73.237,Tube Well,63.75
Rajasthan,Bikaner,Bikaner,Khara,Khara1,28.196,73.391,Dug Well,50.02
Rajasthan,Bikaner,Bikaner,Lakhusar,Lakhusar,28.317,73.192,Dug Well,42.34
Rajasthan,Bikaner,Dungargarh,Lakhasar,Lakhasar2,28.096,73.871,Dug Well,34.5
Rajasthan,Bikaner,Khajuwala,6 Pb,6 Pb,28.669,72.75,Tube Well,14.7
Rajasthan,Bikaner,Khajuwala,Chhatargarh,Chhatargarh,28.667,73.133,Dug Well,29.67
Rajasthan,Bikaner,Khajuwala,Khajuwala,"Khajuwala_Piezomet
er",28.693,72.591,Tube Well,19.8
Rajasthan,Bikaner,Khajuwala,Sattasar,Sattasar,28.592,73.192,Dug Well,29.71
Rajasthan,Bikaner,Kolayat,Bajju,Bajju,27.933,72.508,Dug Well,28.14
Rajasthan,Bikaner,Kolayat,Bajju (Tejpura),Bajju (Tejpura),27.917,72.536,Tube Well,28.5
Rajasthan,Bikaner,Kolayat,Bhikampur Deep,Bhikampur Deep,27.762,72.164,Tube Well,17.72
Rajasthan,Bikaner,Kolayat,Bhikampur Shallow,Bhikampur Shallow,27.762,72.164,Tube Well,14.68
Rajasthan,Bikaner,Kolayat,Gariyala,Gariyala_Piezometer,27.783,72.633,Tube Well,65.2
Rajasthan,Bikaner,Kolayat,Godu,Godu,27.992,72.297,Dug Well,18.93
Rajasthan,Bikaner,Kolayat,Godu_I,Godu_Piezometer_I,27.983,72.35,Tube Well,16.7
,,NAME,,,,,,LEVEL
,,,,,,,,(mbgl)
Rajasthan,Bikaner,Kolayat,Godu_Ii,Godu_Piezometer_Ii,27.983,72.35,Tube Well,15.87
Rajasthan,Bikaner,Kolayat,Jaggasar,Jaggasar,28.308,72.518,Tube Well,16.1
Rajasthan,Bikaner,Kolayat,Kandharli Deep,Kandharli Deep,28.042,72.35,Tube Well,12.7
Rajasthan,Bikaner,Kolayat,Kandharli Shallow,Kandharli Shallow,28.042,72.35,Tube Well,12.5
Rajasthan,Bikaner,Kolayat,Mankasar,Mankasar,28.035,72.492,Dug Well,13.21
Rajasthan,Bikaner,Kolayat,Modayat,Modayat,27.967,72.417,Dug Well,15.86
Rajasthan,Bikaner,Kolayat,Ranjitpura,Ranjitpura,28.026,72.125,Dug Well,24.5
Rajasthan,Bikaner,Lunkaransar,Arjansar,Arjansar,28.933,73.883,Dug Well,20.3
Rajasthan,Bikaner,Lunkaransar,Hariasar,Hariasar,28.576,73.811,Dug Well,30.12
Rajasthan,Bikaner,Lunkaransar,Kasturia,Kasturia,28.329,73.488,Dug Well,34.76
Rajasthan,Bikaner,Lunkaransar,Kharbaro,Kharbaro,28.933,73.408,Dug Well,6.84
Rajasthan,Bikaner,Lunkaransar,Khirera,Khirera,28.479,73.558,Dug Well,6.75
Rajasthan,Bikaner,Lunkaransar,Lakhansar,Lakhansar_Dw,28.867,73.35,Dug Well,10.6
Rajasthan,Bikaner,Lunkaransar,Lalera,Lalera1,28.533,73.563,Tube Well,31.15
Rajasthan,Bikaner,Lunkaransar,Laxmi Narayansar,Laxmi Narayansar,28.633,73.6,Tube Well,6.9
,,,Dhani,Dhani,,,,
Rajasthan,Bikaner,Lunkaransar,Lunkaransar,Lunkaransar1,28.492,73.75,Tube Well,53.58
Rajasthan,Bikaner,Lunkaransar,Mahajan-Piezometer,Mahajan-Piezometer,28.767,73.817,Tube Well,38.45
Rajasthan,Bikaner,Lunkaransar,Malkisar,Malkisar,28.667,73.919,Dug Well,16.39
Rajasthan,Bikaner,Lunkaransar,Manaria,Manaria,28.758,73.772,Dug Well,46.91
Rajasthan,Bikaner,Lunkaransar,Raner,Raner,28.885,73.288,Dug Well,13.85
Rajasthan,Bikaner,Lunkaransar,Sangrew,Sangrew,28.7,73.883,Tube Well,24.3
Rajasthan,Bikaner,Nokha,Kakra,Kakra,27.667,73.663,Tube Well,97.15
Rajasthan,Bundi,Bundi,Delunda,Delunda,25.471,75.867,Dug Well,8.69
Rajasthan,Bundi,Bundi,Rajwas,Rajwas,25.494,75.79,Dug Well,2.69
Rajasthan,Bundi,Bundi,Ramnagar (Jatan),Ramnagar (Jatan),25.4,75.558,Dug Well,1.59
Rajasthan,Bundi,Hindoli,Satur,Satur,25.437,75.515,Dug Well,8.4
Rajasthan,Bundi,Keshorai Patan,Dahi Khera,Dahi Khera,25.517,76.167,Dug Well,3.53
Rajasthan,Bundi,Keshorai Patan,Gaindoli,Gaindoli,25.542,75.996,Dug Well,1.6
Rajasthan,Bundi,Keshorai Patan,Kapren,Kapren,25.391,76.074,Dug Well,1.81
,,NAME,,,,,,LEVEL
,,,,,,,,(mbgl)
Rajasthan,Bundi,Keshorai Patan,Keshoraipatan,Keshoraipatan,25.319,75.931,Dug Well,1.36
Rajasthan,Bundi,Keshorai Patan,Lakheri,Lakheri,25.667,76.183,Dug Well,0.3
Rajasthan,Bundi,Keshorai Patan,Maija,Maija,25.408,75.888,Dug Well,0.55
Rajasthan,Bundi,Talera,Ballop,Ballop,25.267,75.75,Dug Well,3.17
Rajasthan,Chittaurgarh,Bari Sadri,Kalakhet,Kalakhet,24.28,74.515,Dug Well,5.05
Rajasthan,Chittaurgarh,Begun,Dugwellar,Dugwellar,25.108,74.833,Tube Well,9.25
Rajasthan,Chittaurgarh,Begun,Menal,Menal,25.078,75.167,Dug Well,1.35
Rajasthan,Chittaurgarh,Begun,Parsoli,Parsoli,25.136,74.888,Dug Well,10.7
Rajasthan,Chittaurgarh,Bhadesar,Bansen,Bansen,24.727,74.45,Dug Well,11.1
Rajasthan,Chittaurgarh,Bhainsrorgarh,Rawatbhata,Rawatbhata,24.933,75.592,Dug Well,1.15
Rajasthan,Chittaurgarh,Bhopalsagar,Akola,Akola,24.75,74.199,Dug Well,6.9
Rajasthan,Chittaurgarh,Chittaurgarh,Bojunda,Bojunda,24.85,74.589,Tube Well,11.7
Rajasthan,Chittaurgarh,Chittaurgarh,Manpura,Manpura2,24.906,74.644,Dug Well,10.17
Rajasthan,Chittaurgarh,Chittaurgarh,Nagari,Nagari1,24.95,74.685,Dug Well,8.75
Rajasthan,Chittaurgarh,Chittaurgarh,Purohitokasavat,Purohitokasavat,24.942,74.519,Dug Well,13.48
Rajasthan,Chittaurgarh,Gangrar,Gangrar,Gangrar1,25.05,74.633,Dug Well,6.85
Rajasthan,Chittaurgarh,Kapasan,Kapasan,Kapasan1,24.861,74.308,Dug Well,5.55
Rajasthan,Chittaurgarh,Kapasan,Mungana,Mungana,24.875,74.267,Dug Well,17.92
Rajasthan,Chittaurgarh,Rashmi,Rashmi,Rashmi1,25.067,74.363,Dug Well,7.35
Rajasthan,Churu,Bidasar,Bamboo,Bamboo,27.733,74.117,Dug Well,66.11
Rajasthan,Churu,Bidasar,Bidasar,Bidasar,27.839,74.283,Dug Well,6.33
Rajasthan,Churu,Churu,Binasar,Binasar,28.263,74.875,Dug Well,27.74
Rajasthan,Churu,Churu,Dudwa Khara,Dudwa Khara,28.471,75.079,Tube Well,19.75
Rajasthan,Churu,Churu,Rampura,Rampura,28.467,74.863,Dug Well,18.71
Rajasthan,Churu,Churu,Sirsala,Sirsala,28.433,75.131,Dug Well,29.17
Rajasthan,Churu,Rajgarh,Dadrewa,Dadrewa,28.669,75.233,Dug Well,11.46
Rajasthan,Churu,Rajgarh,Harpalu Khusala,Harpalu Khusala,28.533,75.439,Tube Well,38.65
Rajasthan,Churu,Rajgarh,Nangli,Nangli,28.635,75.3,Dug Well,24.25
Rajasthan,Churu,Rajgarh,Neema,Neema,28.467,75.472,Tube Well,52.42
Rajasthan,Churu,Rajgarh,Rajgarh,Rajgarh1,28.633,75.375,Dug Well,19.16
Rajasthan,Churu,Ratangarh,Bhojasar,Bhojasar,27.972,74.542,Dug Well,29.82
Rajasthan,Churu,Ratangarh,Kanwari,Kanwari,27.917,74.683,Tube Well,28.4
,,NAME,,,,,,LEVEL
,,,,,,,,(mbgl)
Rajasthan,Churu,Ratangarh,Loha,Loha,28.008,74.615,Dug Well,30.11
Rajasthan,Churu,Ratangarh,Melusar,Melusar1,28.204,74.531,Tube Well,43.1
Rajasthan,Churu,Ratangarh,Perihara,Perihara,27.924,74.561,Dug Well,20.7
Rajasthan,Churu,Ratangarh,Rajaldesar,Rajaldesar,28.038,74.476,Tube Well,48.77
Rajasthan,Churu,Ratangarh,Sangasar,Sangasar,28,74.657,Tube Well,30.4
Rajasthan,Churu,Ratangarh,Tidiyasar,Tidiyasar,28.066,74.754,Dug Well,45.28
Rajasthan,Churu,Sardarshahar,Aspalsar,Aspalsar,28.577,74.504,Dug Well,43.62
Rajasthan,Churu,Sardarshahar,Khundia,Khundia,28.414,74.253,Dug Well,53.4
Rajasthan,Churu,Sardarshahar,Melusar,Melusar,28.504,74.738,Dug Well,25.28
Rajasthan,Churu,Sardarshahar,Sardarshahar,Sardarshahar,28.439,74.486,Tube Well,35.3
Rajasthan,Churu,Sujangarh,Guleriya,Guleriya,27.738,74.419,Dug Well,10.74
Rajasthan,Churu,Taranagar,Bhalautibba,Bhalautibba,28.76,75.027,Dug Well,12.06
Rajasthan,Churu,Taranagar,Dhirawas,Dhirawas,28.842,74.908,Dug Well,8.6
Rajasthan,Churu,Taranagar,Shawa,Shawa,28.875,74.842,Dug Well,14.15
Rajasthan,Dausa,Bandikui,Baswa,Baswa1,27.159,76.583,Tube Well,69.98
Rajasthan,Dausa,Bandikui,Sodan Ka Bas,Sodan Ka Bas,27.097,76.787,Tube Well,42.7
Rajasthan,Dausa,Dausa,Bapi,Bapi,26.975,76.292,Dug Well,14.88
Rajasthan,Dausa,Dausa,Dausa,Dausa,26.896,76.325,Tube Well,15.78
Rajasthan,Dausa,Dausa,Dausa,Dausa1,26.898,76.326,Dug Well,17.15
Rajasthan,Dausa,Dausa,Jasuta,Jasuta,26.967,76.333,Dug Well,13.87
Rajasthan,Dausa,Dausa,Khuri,Khuri,26.961,76.29,Tube Well,26.28
Rajasthan,Dausa,Lawan,Baniyana,Baniyana,26.815,76.288,Tube Well,10.98
Rajasthan,Dausa,Lawan,Lawan,Lawan1,26.783,76.217,Tube Well,34.7
Rajasthan,Dausa,Lawan,Sar,Sar_Piezometer,26.725,76.452,Tube Well,22.08
Rajasthan,Dausa,Mahwa,Ghazipur-Piezometer,Ghazipur-Piezometer,26.975,76.956,Tube Well,15.4
Rajasthan,Dausa,Mahwa,Higetawari Dhani,Higetawari Dhani,26.9,77.033,Dug Well,7.1
Rajasthan,Dausa,Mahwa,Talchidi,Talchidi,26.917,77.017,Tube Well,11.47
Rajasthan,Dausa,Sikrai,Langra Balaji,Langra Balaji,26.95,76.733,Tube Well,57.17
Rajasthan,Dhaulpur,Bari,Chhavri Ka Pura,Chhavri Ka Pura,26.633,77.691,Tube Well,10.32
Rajasthan,Dhaulpur,Bari,Gajpura,Gajpura,26.579,77.691,Dug Well,3.32
Rajasthan,Dhaulpur,Baseri,Angai,Angai,26.605,77.473,Dug Well,7.21
,,NAME,,,,,,LEVEL
,,,,,,,,(mbgl)
Rajasthan,Dhaulpur,Baseri,Lebudapura,Lebudapura,26.817,77.686,Tube Well,1.15
Rajasthan,Dhaulpur,Baseri,Nakatpura,Nakatpura,26.522,77.388,Dug Well,0.87
Rajasthan,Dhaulpur,Baseri,Salempur,Salempur,26.755,77.597,Tube Well,5.47
Rajasthan,Dhaulpur,Dhaulpur,Aathmeel,Aathmeel,26.648,77.802,Dug Well,8.17
Rajasthan,Dhaulpur,Dhaulpur,Baretha Kalan,Baretha Kalan,26.896,77.917,Tube Well,31.81
Rajasthan,Dhaulpur,Dhaulpur,Dhaulpur,Dhaulpur,26.7,77.892,Dug Well,12.55
Rajasthan,Dhaulpur,Dhaulpur,Dhaulpur,Dhaulpur1,26.691,77.891,Tube Well,9.72
Rajasthan,Dhaulpur,Dhaulpur,Mangraul,Mangraul,26.817,77.958,Dug Well,34.2
Rajasthan,Dhaulpur,Rajakhera,Sikronda,Sikronda,26.935,78.138,Tube Well,40.95
Rajasthan,Dhaulpur,Saipau,Kanthri,Kanthri,26.858,77.717,Dug Well,2.35
Rajasthan,Dhaulpur,Saipau,Karimpur,Karimpur,26.751,77.811,Tube Well,26.91
Rajasthan,Dhaulpur,Saipau,Saipau,Saipau,26.822,77.746,Dug Well,11
Rajasthan,Dungarpur,Aspur,Aspur,Aspur1,23.958,74.079,Dug Well,10.2
Rajasthan,Dungarpur,Aspur,Baroda,Baroda,23.906,74.071,Dug Well,4.66
Rajasthan,Dungarpur,Aspur,Ramgarh,Ramgarh2,23.925,73.967,Dug Well,4.8
Rajasthan,Dungarpur,Bichhiwara,Kanaba,Kanaba,23.817,73.567,Dug Well,5
Rajasthan,Dungarpur,Bichhiwara,Naval Shyam,Naval Shyam,23.842,73.574,Tube Well,3.64
Rajasthan,Dungarpur,Bichhiwara,Nayadera,Nayadera,23.833,73.683,Dug Well,8.13
Rajasthan,Dungarpur,Dovra,Anteree,Anteree,23.754,73.848,Dug Well,2.07
Rajasthan,Dungarpur,Dovra,Hathai,Hathai,23.889,73.901,Dug Well,3.33
Rajasthan,Dungarpur,Dungarpur,Dungarpur,Dungarpur1,23.833,73.721,Dug Well,8.05
Rajasthan,Dungarpur,Dungarpur,Manpur,Manpur2,23.85,73.779,Dug Well,3.16
Rajasthan,Dungarpur,Galiakot,Chitri,Chitri,23.567,73.967,Tube Well,5.7
Rajasthan,Dungarpur,Galiakot,Ubli,Ubli,23.505,74.016,Tube Well,15.1
Rajasthan,Dungarpur,Jhonthri,Gorada,Gorada,23.692,73.724,Dug Well,5.67
Rajasthan,Dungarpur,Sabla,Kabja,Kabja,23.85,74.07,Tube Well,3.3
Rajasthan,Dungarpur,Sabla,Sabla,Sabla,23.856,74.18,Dug Well,3.31
Rajasthan,Dungarpur,Sagwara,Bhilura,Bhilura,23.62,74.083,Dug Well,3.38
Rajasthan,Dungarpur,Sagwara,Nandor,Nandor,23.683,73.958,Dug Well,4.3
Rajasthan,Dungarpur,Sagwara,Nayagaon,Nayagaon1,23.716,74.042,Dug Well,4.95
Rajasthan,Dungarpur,Simalwara,Peeth,Peeth,23.529,73.763,Dug Well,2.33
Rajasthan,Ganganagar,Anupgarh,Anupgarh,Anupgarh1,29.191,73.219,Dug Well,17.15
,,NAME,,,,,,LEVEL
,,,,,,,,(mbgl)
Rajasthan,Ganganagar,Anupgarh,Banda Colony,Banda Colony,29.308,73.229,Tube Well,10.51
Rajasthan,Ganganagar,Anupgarh,Khal,Khal,29.083,73.367,Dug Well,9.13
Rajasthan,Ganganagar,Anupgarh,Ramsinghpura,Ramsinghpura,29.167,73.375,Dug Well,15.24
Rajasthan,Ganganagar,Ganganagar,Chunawad,Chunawad,29.825,73.729,Dug Well,8.67
Rajasthan,Ganganagar,Ganganagar,Tatarsar,Tatarsar,29.808,73.733,Dug Well,11.36
Rajasthan,Ganganagar,Karanpur,Karanpur,Karanpur1,29.817,73.45,Dug Well,4.45
Rajasthan,Ganganagar,Karanpur,Rupanagar,Rupanagar,29.796,73.446,Dug Well,4.9
Rajasthan,Ganganagar,Karanpur,Sunderpura,"Sunderpura_Piezome
ter",30.029,73.665,Tube Well,24.83
Rajasthan,Ganganagar,Padampur,Binjbalia,Binjbalia,29.633,73.767,Dug Well,14.9
Rajasthan,Ganganagar,Padampur,Delwan,Delwan,29.725,73.596,Dug Well,9.3
Rajasthan,Ganganagar,Padampur,Ganguwala,Ganguwala,29.596,73.617,Dug Well,12.35
Rajasthan,Ganganagar,Padampur,Narsinghpur,Narsinghpur,29.683,73.858,Dug Well,17.8
Rajasthan,Ganganagar,Raisinghnagar,Dabla,Dabla,29.492,73.629,Dug Well,9.92
Rajasthan,Ganganagar,Raisinghnagar,Gajsinghpura,Gajsinghpura,29.633,73.45,Dug Well,6.79
Rajasthan,Ganganagar,Raisinghnagar,Jagatsinghwala,Jagatsinghwala,29.513,73.617,Dug Well,10.28
Rajasthan,Ganganagar,Raisinghnagar,Muklawa,Muklawa,29.521,73.583,Dug Well,10.83
Rajasthan,Ganganagar,Raisinghnagar,Raisinghnagar,Raisinghnagar,29.542,73.45,Dug Well,8.95
Rajasthan,Ganganagar,Sadulshahar,Ganeshgarh,Ganeshgarh,29.746,73.9,Dug Well,14.62
Rajasthan,Ganganagar,Sadulshahar,Lalgarh,Lalgarh,29.856,73.988,Tube Well,16.5
Rajasthan,Ganganagar,Sadulshahar,Lalgarh Jatan,Lalgarh Jatan,29.842,74.022,Dug Well,18.05
Rajasthan,Ganganagar,Sadulshahar,Sunderpura,Sunderpura_Dw,29.799,74.089,Dug Well,24.15
Rajasthan,Ganganagar,Sadulshahar,Suranwali,Suranwali,29.696,73.917,Dug Well,18.45
Rajasthan,Ganganagar,Sri Vijaynagar,Gomanwali,Gomanwali,29.033,73.433,Dug Well,6.55
Rajasthan,Ganganagar,Sri Vijaynagar,Jaitsar,Jaitsar,29.336,73.688,Tube Well,7.05
Rajasthan,Ganganagar,Sri Vijaynagar,Jaitsar,Jaitsar,29.354,73.633,Dug Well,7.35
Rajasthan,Ganganagar,Suratgarh,Bhopalpura,Bhopalpura,29.033,73.605,Dug Well,3.1
Rajasthan,Ganganagar,Suratgarh,Birdhwal,Birdhwal1,29.117,73.919,Dug Well,38.6
Rajasthan,Ganganagar,Suratgarh,Harisinghpura,Harisinghpura,29.129,73.788,Dug Well,17.95
Rajasthan,Ganganagar,Suratgarh,Lalgariya,Lalgariya,29.1,73.717,Dug Well,23.75
Rajasthan,Ganganagar,Suratgarh,Padampura,Padampura,29.275,73.775,Dug Well,2.95
Rajasthan,Ganganagar,Suratgarh,Pipasar,Pipasar,29.05,73.854,Dug Well,39.83
,,NAME,,,,,,LEVEL
,,,,,,,,(mbgl)
Rajasthan,Ganganagar,Suratgarh,Piperan,Piperan,29.248,73.9,Dug Well,8.4
Rajasthan,Ganganagar,Suratgarh,Rayanwali,Rayanwali,29.183,73.95,Dug Well,18.61
Rajasthan,Ganganagar,Suratgarh,Rayanwali Deep,Rayanwali Deep,29.185,73.951,Tube Well,17.4
Rajasthan,Ganganagar,Suratgarh,Rayanwali Shallow,Rayanwali Shallow,29.185,73.951,Tube Well,17.4
Rajasthan,Hanumangarh,Bhadra,Chhani Bari,Chhani Bari,29.183,75.325,Dug Well,10.6
Rajasthan,Hanumangarh,Bhadra,Dungrana,Dungrana,29.014,75.097,Dug Well,11.75
Rajasthan,Hanumangarh,Bhadra,Malsisar,Malsisar,28.971,75.033,Dug Well,12.56
Rajasthan,Hanumangarh,Bhadra,Munsari,Munsari,29.1,75.033,Dug Well,13.88
Rajasthan,Hanumangarh,Hanumangarh,Chak Sampatnagar,Chak Sampatnagar2,29.697,74.294,Tube Well,25.75
Rajasthan,Hanumangarh,Hanumangarh,Chohlinyawali,Chohlinyawali,29.379,74.271,Dug Well,1.55
Rajasthan,Hanumangarh,Hanumangarh,Dholipal,Dholipal,29.758,74.267,Dug Well,23.93
Rajasthan,Hanumangarh,Hanumangarh,Hanumangarh Rau,Hanumangarh Rau,29.617,74.283,Tube Well,23.72
Rajasthan,Hanumangarh,Hanumangarh,Kohla,Kohla,29.561,74.333,Dug Well,22.45
Rajasthan,Hanumangarh,Hanumangarh,Pakkasarna,Pakkasarna,29.683,74.163,Dug Well,30.74
Rajasthan,Hanumangarh,Hanumangarh,Pale Wali Dhani,Pale Wali Dhani,29.683,74.1,Tube Well,25.85
Rajasthan,Hanumangarh,Hanumangarh,Satipura,Satipura,29.625,74.317,Dug Well,29.92
Rajasthan,Hanumangarh,Nohar,Bhukarka,Bhukarka,29.233,74.75,Dug Well,16.82
Rajasthan,Hanumangarh,Nohar,Lakhasar,Lakhasar2,29.033,74.733,Dug Well,16.95
Rajasthan,Hanumangarh,Nohar,Nohar,Nohar1,29.281,74.767,Dug Well,14.32
Rajasthan,Hanumangarh,Nohar,Ramsara,Ramsara1,29.25,74.833,Dug Well,18.35
Rajasthan,Hanumangarh,Pilibanga,Goluwala,Goluwala,29.633,74.06,Dug Well,29.6
Rajasthan,Hanumangarh,Pilibanga,Kalibanga-Piezometer,Kalibanga-,29.475,74.127,Tube Well,26.18
,,,,Piezometer,,,,
Rajasthan,Hanumangarh,Pilibanga,Lakhasar,Lakhasar1,29.563,73.971,Dug Well,24.3
Rajasthan,Hanumangarh,Pilibanga,Panditawali,Panditawali,29.413,74.2,Dug Well,10.11
Rajasthan,Hanumangarh,Pilibanga,Sardarpura,Sardarpura,29.283,74.171,Dug Well,6.82
Rajasthan,Hanumangarh,Rawatsar,Bisrasar,Bisrasar,28.867,74.278,Dug Well,45.05
Rajasthan,Hanumangarh,Rawatsar,Gandehali,Gandehali,29.217,74.533,Dug Well,4.78
Rajasthan,Hanumangarh,Rawatsar,Lakheran,Lakheran,28.975,74.292,Dug Well,36.06
Rajasthan,Hanumangarh,Rawatsar,Pallu,Pallu,28.917,74.2,Dug Well,43.45
Rajasthan,Hanumangarh,Rawatsar,Purabsar,Purabsar,29.033,74.283,Dug Well,30.18
,,NAME,,,,,,LEVEL
,,,,,,,,(mbgl)
Rajasthan,Hanumangarh,Rawatsar,Rawatsar,Rawatsar,29.253,74.414,Dug Well,1.72
Rajasthan,Hanumangarh,Sangariya,Bhagatpura-,Bhagatpura-,29.875,74.467,Tube Well,13.1
,,,Piezometer,Piezometer,,,,
Rajasthan,Hanumangarh,Sangariya,Bolanwali,Bolanwali,29.838,74.41,Dug Well,14.6
Rajasthan,Hanumangarh,Sangariya,Kheruwala,Kheruwala,29.846,74.242,Dug Well,21.48
Rajasthan,Hanumangarh,Tibi,Chistian,Chistian,29.359,74.599,Tube Well,35.67
Rajasthan,Hanumangarh,Tibi,Salewali,Salewali,29.7,74.488,Dug Well,14.6
Rajasthan,Jaipur,Amber,Amber,Amber,26.983,75.867,Dug Well,7.72
Rajasthan,Jaipur,Amber,Harmara,Harmara,27.011,75.758,Tube Well,77.3
Rajasthan,Jaipur,Amber,N.Purohitan,N.Purohitan,27.05,75.75,Tube Well,49.2
Rajasthan,Jaipur,Bassi,Deogaon,Deogaon,26.739,76.057,Tube Well,55.15
Rajasthan,Jaipur,Bassi,Gangarampur,Gangarampur,26.764,75.985,Tube Well,55.5
Rajasthan,Jaipur,Bassi,Madhogarh,Madhogarh,26.753,76.166,Tube Well,36.58
Rajasthan,Jaipur,Bassi,Maharajpura,Maharajpura,26.781,75.998,Tube Well,61
Rajasthan,Jaipur,Bassi,Padasoli,Padasoli,26.946,76.185,Tube Well,30.45
Rajasthan,Jaipur,Bassi,Rojwari,Rojwari,26.78,76.176,Tube Well,58.93
Rajasthan,Jaipur,Chaksu,Chaksu,Chaksu,26.6,75.95,Dug Well,17.25
Rajasthan,Jaipur,Chaksu,Goner,Goner,26.756,75.899,Dug Well,13.85
Rajasthan,Jaipur,Chaksu,Shivdaspura,Shivdaspura,26.714,75.89,Dug Well,20.8
Rajasthan,Jaipur,Chaksu,Thalli,Thalli,26.613,75.857,Dug Well,5.2
Rajasthan,Jaipur,Chaksu,Tootoli,Tootoli,26.634,75.799,Dug Well,18.7
Rajasthan,Jaipur,Dudu,Bandh Ke Balaji,Bandh Ke Balaji,26.862,75.363,Tube Well,44.95
Rajasthan,Jaipur,Dudu,Dhandoli,Dhandoli,26.529,75.129,Tube Well,6.25
Rajasthan,Jaipur,Dudu,Gadota,Gadota,26.784,75.414,Tube Well,5.05
Rajasthan,Jaipur,Dudu,Mangarwara,Mangarwara,26.61,75.278,Dug Well,1.38
Rajasthan,Jaipur,Dudu,Mehla Piezometer,Mehla Piezometer,26.811,75.479,Tube Well,27.9
Rajasthan,Jaipur,Dudu,Mozmabad,Mozmabad,26.683,75.363,Dug Well,1.67
Rajasthan,Jaipur,Dudu,Naraina,Naraina,26.793,75.188,Dug Well,3.35
Rajasthan,Jaipur,Dudu,Nasnota,Nasnota,26.8,75.443,Dug Well,7.23
Rajasthan,Jaipur,Dudu,Pallukhurd,Pallukhurd,26.736,75.325,Dug Well,8.15
Rajasthan,Jaipur,Dudu,Phulera,Phulera,26.875,75.238,Tube Well,8.1
Rajasthan,Jaipur,Dudu,Sirohikhurd,Sirohikhurd,26.792,75.15,Dug Well,3.96
,,NAME,,,,,,LEVEL
